ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GAB,Ogooué Ivindo,3122867,Women who can read part of a sentence,6.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407003,1407030,Region,..Ogooué Ivindo,0,,0,1,EDLITRWRDP,GADHS2012407003,2012,DHS,249,984,,,1
GAB,Woleu Ntem,229498,Women who can read part of a sentence,4.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407004,1407040,Region,..Woleu Ntem,0,,0,1,EDLITRWRDP,GADHS2012407004,2012,DHS,386,637,,,1
GAB,East,4442144,Women who can read part of a sentence,6.8,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407005,1407050,Region,East,0,,0,1,EDLITRWRDP,GADHS2012407005,2012,DHS,977,1616,,,
GAB,Ogooué-Lolo,237721,Women who can read part of a sentence,6.8,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407006,1407060,Region,..Ogooué-Lolo,0,,0,1,EDLITRWRDP,GADHS2012407006,2012,DHS,248,741,,,1
GAB,Haut-Ogooué,5496330,Women who can read part of a sentence,6.8,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407007,1407070,Region,..Haut-Ogooué,0,,0,1,EDLITRWRDP,GADHS2012407007,2012,DHS,729,875,,,1
GAB,West,2732045,Women who can read part of a sentence,6,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407008,1407080,Region,West,0,,0,1,EDLITRWRDP,GADHS2012407008,2012,DHS,1187,2085,,,
GAB,Estuaire (excluding Libreville),5127002,Women who can read part of a sentence,5.6,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407009,1407090,Region,..Estuaire (excluding Libreville),0,,0,1,EDLITRWRDP,GADHS2012407009,2012,DHS,876,844,,,1
GAB,Moyen-Ogooué,2929326,Women who can read part of a sentence,6.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407010,1407100,Region,..Moyen-Ogooué,0,,0,1,EDLITRWRDP,GADHS2012407010,2012,DHS,229,681,,,1
GAB,Ogooué-Maritime (excluding Port-Gentil),5490417,Women who can read part of a sentence,8.8,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407011,1407110,Region,..Ogooué-Maritime (excluding Port-Gentil),0,,0,1,EDLITRWRDP,GADHS2012407011,2012,DHS,82,560,,,1
GAB,South,5935851,Women who can read part of a sentence,11.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407012,1407120,Region,South,0,,0,1,EDLITRWRDP,GADHS2012407012,2012,DHS,650,1543,,,
