ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GAB,"Libreville,Port-Gentil",5174663,Children severely underweight,1.3,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA3,104236080,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,CNNUTSCWA3,GADHS2000407001,2000,DHS,1342,745,,,1
GAB,North,5407691,Children severely underweight,3.6,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA3,104236080,I,407002,1407020,Region,North,0,,0,1,CNNUTSCWA3,GADHS2000407002,2000,DHS,422,608,,,1
GAB,East,4321549,Children severely underweight,2.8,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA3,104236080,I,407005,1407050,Region,East,0,,0,1,CNNUTSCWA3,GADHS2000407005,2000,DHS,534,848,,,1
GAB,West,5445325,Children severely underweight,1.5,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA3,104236080,I,407008,1407080,Region,West,0,,0,1,CNNUTSCWA3,GADHS2000407008,2000,DHS,393,570,,,1
GAB,South,4853862,Children severely underweight,3.5,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA3,104236080,I,407012,1407120,Region,South,0,,0,1,CNNUTSCWA3,GADHS2000407012,2000,DHS,338,672,,,1
GAB,"Libreville,Port-Gentil",5174613,Children underweight,5,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA2,104236090,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,CNNUTSCWA2,GADHS2000407001,2000,DHS,1342,745,,,1
GAB,North,5407690,Children underweight,12.3,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA2,104236090,I,407002,1407020,Region,North,0,,0,1,CNNUTSCWA2,GADHS2000407002,2000,DHS,422,608,,,1
GAB,East,4321550,Children underweight,12.6,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA2,104236090,I,407005,1407050,Region,East,0,,0,1,CNNUTSCWA2,GADHS2000407005,2000,DHS,534,848,,,1
GAB,West,5445323,Children underweight,6.6,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA2,104236090,I,407008,1407080,Region,West,0,,0,1,CNNUTSCWA2,GADHS2000407008,2000,DHS,393,570,,,1
GAB,South,4853861,Children underweight,13,1,GA,Gabon,2000,GA2000DHS,CN_NUTS_C_WA2,104236090,I,407012,1407120,Region,South,0,,0,1,CNNUTSCWA2,GADHS2000407012,2000,DHS,338,672,,,1
